Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2022;8474 ;8670;11449;86518;6;.00;1;0;0;1;2;3;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM CHB FS JUV;FUTBOL SALA;JUVENIL ;COLEGIO G. NICOLI;MASCULINO;Chamberí
2022;8474 ;8670;11449;87153;1;3.00;1;1;0;0;3;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM CHB FS JUV;FUTBOL SALA;JUVENIL ;YERMO;MASCULINO;Chamberí
2022;8474 ;8670;11449;87261;2;3.00;1;1;0;0;3;2;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM CHB FS JUV;FUTBOL SALA;JUVENIL ;Escuelas Inter ESCLAVAS-CHAMBERÍ;MASCULINO;Chamberí
2022;8474 ;8670;11449;87457;3;3.00;1;1;0;0;3;2;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM CHB FS JUV;FUTBOL SALA;JUVENIL ;KASTA FC;MASCULINO;Chamberí
2022;8474 ;8670;11449;87554;4;3.00;2;1;0;1;2;4;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM CHB FS JUV;FUTBOL SALA;JUVENIL ;BLANCA DE CASTILLA;MASCULINO;Chamberí
2022;8478 ;8682;11301;85225;10;1.00;1;0;0;1;17;20;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT BC INF FEM;BALONCESTO;INFANTIL ;J. CIERVA-AMIDECU;FEMENINO;Latina
2022;8478 ;8682;11301;85248;1;4.00;2;2;0;0;97;8;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT BC INF FEM;BALONCESTO;INFANTIL ;AMIDECU;FEMENINO;Latina
2022;8478 ;8682;11301;85782;2;4.00;2;2;0;0;46;24;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT BC INF FEM;BALONCESTO;INFANTIL ;CDM LA DEHESA;FEMENINO;Latina
2022;8478 ;8682;11301;85815;3;4.00;2;2;0;0;54;35;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT BC INF FEM;BALONCESTO;INFANTIL ;CDE Escolapios Aluche;FEMENINO;Latina
2022;8478 ;8682;11301;85941;6;2.00;2;0;0;2;14;83;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT BC INF FEM;BALONCESTO;INFANTIL ;FUNDACIÓN BALIA;FEMENINO;Latina
2022;8478 ;8682;11301;86281;4;3.00;2;1;0;1;76;25;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT BC INF FEM;BALONCESTO;INFANTIL ;ARGANZUELA CENTRO;FEMENINO;Latina
